window_id,clip_id,species,common_name,taxon_group,label,label_id,group,source,location,observation_date,split,clip_offset_s,n_windows_in_clip
45227,126205,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,10
45228,126205,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,10
45229,126205,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,10
45230,126205,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,10
45231,126205,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,10
45232,126205,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,7.5,10
45233,126205,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,9.0,10
45234,126205,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,10.5,10
45235,126205,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,12.0,10
45236,126205,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,13.5,10
45237,126206,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,12
45238,126206,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,12
45239,126206,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,12
45240,126206,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,12
45241,126206,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,12
45242,126206,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,7.5,12
45243,126206,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,9.0,12
45244,126206,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,10.5,12
45245,126206,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,12.0,12
45246,126206,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,13.5,12
45247,126206,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,15.0,12
45248,126206,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,16.5,12
45249,126207,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,17
45250,126207,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,17
45251,126207,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,17
45252,126207,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,17
45253,126207,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,17
45254,126207,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,7.5,17
45255,126207,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,9.0,17
45256,126207,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,10.5,17
45257,126207,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,12.0,17
45258,126207,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,13.5,17
45259,126207,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,15.0,17
45260,126207,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,16.5,17
45261,126207,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,18.0,17
45262,126207,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,19.5,17
45263,126207,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,21.0,17
45264,126207,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,22.5,17
45265,126207,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,24.0,17
45266,126208,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,7
45267,126208,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,7
45268,126208,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,7
45269,126208,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,7
45270,126208,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,7
45271,126208,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,7.5,7
45272,126208,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,9.0,7
45273,126209,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,6
45274,126209,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,6
45275,126209,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,6
45276,126209,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,6
45277,126209,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,6
45278,126209,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,7.5,6
45279,126210,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,9
45280,126210,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,9
45281,126210,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,9
45282,126210,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,9
45283,126210,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,9
45284,126210,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,7.5,9
45285,126210,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,9.0,9
45286,126210,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,10.5,9
45287,126210,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,12.0,9
45288,126211,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,8
45289,126211,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,8
45290,126211,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,8
45291,126211,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,8
45292,126211,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,8
45293,126211,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,7.5,8
45294,126211,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,9.0,8
45295,126211,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,10.5,8
45296,126212,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,7
45297,126212,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,7
45298,126212,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,7
45299,126212,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,7
45300,126212,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,7
45301,126212,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,7.5,7
45302,126212,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,9.0,7
45303,126213,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,5
45304,126213,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,5
45305,126213,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,5
45306,126213,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,5
45307,126213,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,5
45308,126214,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,4
45309,126214,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,4
45310,126214,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,4
45311,126214,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,4
45312,126215,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,1
45313,126216,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,5
45314,126216,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,5
