source,site_id,lat,lon,coord_precision_km,date,species,common_name,taxon_group,n_detections,n_events,ecotypes
dclde,dclde:orcasound_lab,48.52,-123.16,1.0,2017-09-27,Orcinus orca,Killer whale,toothed whale,436,17,SRKW
dclde,dclde:orcasound_lab,48.52,-123.16,1.0,2019-07-05,Orcinus orca,Killer whale,toothed whale,435,6,SRKW
dclde,dclde:orcasound_lab,48.52,-123.16,1.0,2020-09-01,Orcinus orca,Killer whale,toothed whale,151,16,SRKW
dclde,dclde:port_townsend,48.14,-122.76,1.0,2020-09-30,Orcinus orca,Killer whale,toothed whale,198,24,SRKW
watkins,"watkins:-45.0,167.0",-45.0,167.0,60.0,1964-12-13,Lagenorhynchus obscurus,Dusky dolphin,toothed whale,27,1,
watkins,"watkins:-52.0,-70.0",-52.0,-70.0,60.0,1968-12-10,Cephalorhynchus commersonii,Commerson's dolphin,toothed whale,1,1,
watkins,"watkins:-77.0,169.0",-77.0,169.0,60.0,1964-11-22,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,17,1,
watkins,"watkins:10.0,-86.0",10.0,-86.0,60.0,1963-05-05,Stenella attenuata,Pantropical spotted dolphin,toothed whale,119,1,
watkins,"watkins:13.0,-61.0",13.0,-61.0,60.0,1981-11-23,Globicephala macrorhynchus,Short-finned pilot whale,toothed whale,30,1,
watkins,"watkins:13.0,-61.0",13.0,-61.0,60.0,1983-11-09,Physeter macrocephalus,Sperm whale,toothed whale,64,1,
watkins,"watkins:13.0,-61.0",13.0,-61.0,60.0,1983-11-13,Physeter macrocephalus,Sperm whale,toothed whale,4,1,
watkins,"watkins:13.0,-61.0",13.0,-61.0,60.0,1983-11-14,Stenella clymene,Clymene dolphin,toothed whale,155,1,
watkins,"watkins:14.0,-61.0",14.0,-61.0,60.0,1983-10-31,Stenella clymene,Clymene dolphin,toothed whale,173,1,
watkins,"watkins:14.0,-61.0",14.0,-61.0,60.0,1993-04-25,Physeter macrocephalus,Sperm whale,toothed whale,32,1,
watkins,"watkins:15.0,-61.0",15.0,-61.0,60.0,1981-11-15,Stenella longirostris,Spinner dolphin,toothed whale,10,1,
watkins,"watkins:15.0,-61.0",15.0,-61.0,60.0,1984-03-20,Globicephala macrorhynchus,Short-finned pilot whale,toothed whale,12,1,
watkins,"watkins:15.0,-61.0",15.0,-61.0,60.0,1984-03-20,Physeter macrocephalus,Sperm whale,toothed whale,12,1,
watkins,"watkins:15.0,-61.0",15.0,-61.0,60.0,1984-03-21,Physeter macrocephalus,Sperm whale,toothed whale,10,1,
watkins,"watkins:15.0,-61.0",15.0,-61.0,60.0,1984-03-22,Physeter macrocephalus,Sperm whale,toothed whale,3,1,
watkins,"watkins:15.0,-61.0",15.0,-61.0,60.0,1990-04-02,Physeter macrocephalus,Sperm whale,toothed whale,55,1,
watkins,"watkins:15.0,-61.0",15.0,-61.0,60.0,1990-04-07,Stenella attenuata,Pantropical spotted dolphin,toothed whale,373,1,
watkins,"watkins:15.0,-61.0",15.0,-61.0,60.0,1991-10-21,Physeter macrocephalus,Sperm whale,toothed whale,76,1,
watkins,"watkins:15.0,-61.0",15.0,-61.0,60.0,1991-10-26,Lagenodelphis hosei,Fraser's dolphin,toothed whale,86,1,
watkins,"watkins:15.0,-61.0",15.0,-61.0,60.0,1991-10-27,Peponocephala electra,Melon-headed whale,toothed whale,158,1,
watkins,"watkins:15.0,-61.0",15.0,-61.0,60.0,1991-10-27,Physeter macrocephalus,Sperm whale,toothed whale,2,1,
watkins,"watkins:15.0,-61.0",15.0,-61.0,60.0,1993-04-24,Physeter macrocephalus,Sperm whale,toothed whale,102,1,
watkins,"watkins:15.0,-61.0",15.0,-61.0,60.0,1993-04-25,Physeter macrocephalus,Sperm whale,toothed whale,20,1,
watkins,"watkins:15.0,-61.0",15.0,-61.0,60.0,1993-04-26,Physeter macrocephalus,Sperm whale,toothed whale,6,1,
watkins,"watkins:15.0,-61.0",15.0,-61.0,60.0,1994-05-07,Stenella attenuata,Pantropical spotted dolphin,toothed whale,1,1,
watkins,"watkins:15.0,-61.0",15.0,-61.0,60.0,1994-05-10,Physeter macrocephalus,Sperm whale,toothed whale,6,1,
watkins,"watkins:15.0,-61.0",15.0,-61.0,60.0,1995-04-27,Physeter macrocephalus,Sperm whale,toothed whale,71,1,
watkins,"watkins:15.0,-61.0",15.0,-61.0,60.0,1995-04-28,Physeter macrocephalus,Sperm whale,toothed whale,7,1,
watkins,"watkins:15.0,-61.0",15.0,-61.0,60.0,1995-05-01,Pseudorca crassidens,False killer whale,toothed whale,64,1,
watkins,"watkins:15.232,-61.54",15.232,-61.5398,2.0,1991-10-23,Globicephala macrorhynchus,Short-finned pilot whale,toothed whale,278,1,
watkins,"watkins:15.233,-61.46",15.233,-61.4605,2.0,1991-10-26,Lagenodelphis hosei,Fraser's dolphin,toothed whale,13,1,
watkins,"watkins:15.302,-61.458",15.3022,-61.4583,2.0,1993-04-23,Physeter macrocephalus,Sperm whale,toothed whale,7,1,
watkins,"watkins:15.306,-61.54",15.3057,-61.54,2.0,1995-04-28,Physeter macrocephalus,Sperm whale,toothed whale,77,1,
watkins,"watkins:15.309,-61.454",15.309,-61.4537,2.0,1995-04-27,Physeter macrocephalus,Sperm whale,toothed whale,26,1,
watkins,"watkins:15.381,-61.465",15.3813,-61.4647,2.0,1994-05-05,Physeter macrocephalus,Sperm whale,toothed whale,2,1,
watkins,"watkins:15.384,-61.468",15.3842,-61.4677,2.0,1994-05-05,Physeter macrocephalus,Sperm whale,toothed whale,13,1,
watkins,"watkins:15.398,-61.515",15.3982,-61.5152,2.0,1994-05-08,Globicephala macrorhynchus,Short-finned pilot whale,toothed whale,57,1,
watkins,"watkins:15.401,-61.518",15.4012,-61.5182,2.0,1994-05-08,Globicephala macrorhynchus,Short-finned pilot whale,toothed whale,40,1,
watkins,"watkins:15.404,-61.52",15.4045,-61.52,2.0,1994-05-08,Globicephala macrorhynchus,Short-finned pilot whale,toothed whale,134,1,
watkins,"watkins:15.407,-61.53",15.407,-61.5303,2.0,1994-05-08,Lagenodelphis hosei,Fraser's dolphin,toothed whale,39,1,
watkins,"watkins:15.419,-61.491",15.4194,-61.4911,2.0,1993-04-25,Physeter macrocephalus,Sperm whale,toothed whale,4,1,
watkins,"watkins:15.43,-61.493",15.4298,-61.4933,2.0,1994-05-05,Physeter macrocephalus,Sperm whale,toothed whale,14,1,
watkins,"watkins:15.465,-61.498",15.465,-61.4983,2.0,1993-04-21,Stenella attenuata,Pantropical spotted dolphin,toothed whale,10,1,
watkins,"watkins:15.503,-61.484",15.5027,-61.4845,2.0,1994-05-07,Stenella attenuata,Pantropical spotted dolphin,toothed whale,197,1,
watkins,"watkins:15.521,-61.545",15.5213,-61.5452,2.0,1993-04-26,Physeter macrocephalus,Sperm whale,toothed whale,3,1,
watkins,"watkins:15.535,-61.514",15.5348,-61.5138,2.0,1994-05-06,Stenella attenuata,Pantropical spotted dolphin,toothed whale,4,1,
watkins,"watkins:15.535,-61.528",15.535,-61.5282,2.0,1994-05-12,Peponocephala electra,Melon-headed whale,toothed whale,3,1,
watkins,"watkins:15.543,-61.509",15.543,-61.509,2.0,1994-05-06,Stenella attenuata,Pantropical spotted dolphin,toothed whale,6,1,
watkins,"watkins:16.0,-61.0",16.0,-61.0,60.0,1984-03-17,Physeter macrocephalus,Sperm whale,toothed whale,5,1,
watkins,"watkins:18.0,-64.0",18.0,-64.0,60.0,1992-02-14,Megaptera novaeangliae,Humpback whale,baleen whale,35,1,
watkins,"watkins:18.0,-68.0",18.0,-68.0,60.0,1986-02-14,Megaptera novaeangliae,Humpback whale,baleen whale,254,1,
watkins,"watkins:19.0,-156.0",19.0,-156.0,60.0,1971-05-09,Stenella longirostris,Spinner dolphin,toothed whale,15,1,
watkins,"watkins:19.0,-66.0",19.0,-66.0,60.0,1954-03-10,Megaptera novaeangliae,Humpback whale,baleen whale,29,1,
watkins,"watkins:19.467,-155.917",19.4667,-155.9167,2.0,1971-05-09,Stenella longirostris,Spinner dolphin,toothed whale,87,1,
watkins,"watkins:19.5,-156.0",19.5,-156.0,2.0,1971-05-09,Stenella longirostris,Spinner dolphin,toothed whale,174,1,
watkins,"watkins:19.5,-156.0",19.5,-156.0,2.0,1971-05-10,Stenella longirostris,Spinner dolphin,toothed whale,102,1,
watkins,"watkins:19.5,-156.0",19.5,-156.0,2.0,1971-05-13,Stenella longirostris,Spinner dolphin,toothed whale,72,1,
watkins,"watkins:21.0,-157.0",21.0,-157.0,60.0,1980-02-20,Megaptera novaeangliae,Humpback whale,baleen whale,73,1,
watkins,"watkins:24.0,-112.0",24.0,-112.0,60.0,1999-02-19,Eschrichtius robustus,Gray whale,baleen whale,20,1,
watkins,"watkins:25.0,-77.0",25.0,-77.0,60.0,1957-03-21,Globicephala macrorhynchus,Short-finned pilot whale,toothed whale,6,1,
watkins,"watkins:25.0,-77.0",25.0,-77.0,60.0,1961-04-17,Globicephala macrorhynchus,Short-finned pilot whale,toothed whale,1,1,
watkins,"watkins:25.0,-79.0",25.0,-79.0,60.0,1957-03-16,Globicephala macrorhynchus,Short-finned pilot whale,toothed whale,8,1,
watkins,"watkins:25.0,-79.0",25.0,-79.0,60.0,1957-03-21,Globicephala macrorhynchus,Short-finned pilot whale,toothed whale,9,1,
watkins,"watkins:25.0,-80.0",25.0,-80.0,60.0,1951-04-06,Tursiops truncatus,Common bottlenose dolphin,toothed whale,2,1,
watkins,"watkins:28.0,-13.0",28.0,-13.0,60.0,1987-01-30,Delphinus delphis,Common dolphin,toothed whale,93,1,
watkins,"watkins:29.0,-13.0",29.0,-13.0,60.0,1987-02-01,Physeter macrocephalus,Sperm whale,toothed whale,35,1,
watkins,"watkins:29.0,-14.0",29.0,-14.0,60.0,1987-02-01,Grampus griseus,Risso's dolphin,toothed whale,28,1,
watkins,"watkins:31.0,-65.0",31.0,-65.0,60.0,1958-09-16,Megaptera novaeangliae,Humpback whale,baleen whale,58,1,
watkins,"watkins:31.967,-65.167",31.9667,-65.1667,2.0,1958-09-16,Megaptera novaeangliae,Humpback whale,baleen whale,3,1,
watkins,"watkins:32.0,-117.0",32.0,-117.0,60.0,1967-01-19,Eschrichtius robustus,Gray whale,baleen whale,16,1,
watkins,"watkins:32.0,-64.0",32.0,-64.0,60.0,1952-04-09,Megaptera novaeangliae,Humpback whale,baleen whale,2,1,
watkins,"watkins:32.0,-64.0",32.0,-64.0,60.0,1952-04-09,Physeter macrocephalus,Sperm whale,toothed whale,3,1,
watkins,"watkins:32.0,-64.0",32.0,-64.0,60.0,1963-03-26,Megaptera novaeangliae,Humpback whale,baleen whale,59,1,
watkins,"watkins:32.267,-64.717",32.2667,-64.7167,2.0,1958-09-16,Megaptera novaeangliae,Humpback whale,baleen whale,1,1,
watkins,"watkins:32.367,-64.633",32.3667,-64.6333,2.0,1951-04-25,Megaptera novaeangliae,Humpback whale,baleen whale,6,1,
watkins,"watkins:32.367,-64.633",32.3667,-64.6333,2.0,1953-04-30,Megaptera novaeangliae,Humpback whale,baleen whale,6,1,
watkins,"watkins:33.0,-118.0",33.0,-118.0,60.0,1958-03-18,Delphinus delphis bairdii,Long-beaked common dolphin,toothed whale,8,1,
watkins,"watkins:33.0,-118.0",33.0,-118.0,60.0,1958-03-19,Delphinus delphis bairdii,Long-beaked common dolphin,toothed whale,61,1,
watkins,"watkins:33.0,-118.0",33.0,-118.0,60.0,1958-03-19,Globicephala macrorhynchus,Short-finned pilot whale,toothed whale,3,1,
watkins,"watkins:33.0,-118.0",33.0,-118.0,60.0,1965-11-11,Globicephala macrorhynchus,Short-finned pilot whale,toothed whale,12,1,
watkins,"watkins:33.0,-119.0",33.0,-119.0,60.0,1965-01-25,Globicephala macrorhynchus,Short-finned pilot whale,toothed whale,2,1,
watkins,"watkins:33.0,-17.0",33.0,-17.0,60.0,1965-08-10,Physeter macrocephalus,Sperm whale,toothed whale,75,1,
watkins,"watkins:36.0,-4.0",36.0,-4.0,60.0,1958-08-02,Globicephala melas,Long-finned pilot whale,toothed whale,54,1,
watkins,"watkins:36.0,15.0",36.0,15.0,60.0,1985-08-18,Physeter macrocephalus,Sperm whale,toothed whale,124,1,
watkins,"watkins:36.0,15.0",36.0,15.0,60.0,1985-09-02,Stenella coeruleoalba,Striped dolphin,toothed whale,264,1,
watkins,"watkins:36.0,15.0",36.0,15.0,60.0,1985-09-04,Steno bredanensis,Rough-toothed dolphin,toothed whale,98,1,
watkins,"watkins:37.7,-73.017",37.7,-73.0167,2.0,1972-08-04,Stenella coeruleoalba,Striped dolphin,toothed whale,120,1,
watkins,"watkins:38.0,-64.0",38.0,-64.0,60.0,1961-06-07,Grampus griseus,Risso's dolphin,toothed whale,3,1,
watkins,"watkins:38.0,-71.0",38.0,-71.0,60.0,1961-08-05,Stenella coeruleoalba,Striped dolphin,toothed whale,13,1,
watkins,"watkins:38.0,-71.0",38.0,-71.0,60.0,1961-08-10,Stenella coeruleoalba,Striped dolphin,toothed whale,14,1,
watkins,"watkins:38.0,-72.0",38.0,-72.0,60.0,1961-08-03,Pseudorca crassidens,False killer whale,toothed whale,444,1,
watkins,"watkins:38.0,-72.0",38.0,-72.0,60.0,1961-08-07,Physeter macrocephalus,Sperm whale,toothed whale,4,1,
watkins,"watkins:38.0,-73.0",38.0,-73.0,60.0,1959-07-29,Grampus griseus,Risso's dolphin,toothed whale,157,1,
watkins,"watkins:38.0,-73.0",38.0,-73.0,60.0,1961-08-06,Stenella frontalis,Atlantic spotted dolphin,toothed whale,237,1,
watkins,"watkins:38.0,-74.0",38.0,-74.0,60.0,1959-07-26,Grampus griseus,Risso's dolphin,toothed whale,6,1,
watkins,"watkins:38.0,12.0",38.0,12.0,60.0,1991-07-10,Grampus griseus,Risso's dolphin,toothed whale,127,1,
watkins,"watkins:38.0,13.0",38.0,13.0,60.0,1985-08-24,Stenella coeruleoalba,Striped dolphin,toothed whale,56,1,
watkins,"watkins:38.0,13.0",38.0,13.0,60.0,1985-08-25,Grampus griseus,Risso's dolphin,toothed whale,32,1,
watkins,"watkins:38.0,13.0",38.0,13.0,60.0,1985-08-25,Stenella coeruleoalba,Striped dolphin,toothed whale,11,1,
watkins,"watkins:38.0,13.0",38.0,13.0,60.0,1985-08-30,Physeter macrocephalus,Sperm whale,toothed whale,45,1,
watkins,"watkins:38.0,15.0",38.0,15.0,60.0,1991-07-22,Physeter macrocephalus,Sperm whale,toothed whale,24,1,
watkins,"watkins:39.0,-71.0",39.0,-71.0,60.0,1958-08-11,Stenella coeruleoalba,Striped dolphin,toothed whale,59,1,
watkins,"watkins:39.0,-72.0",39.0,-72.0,60.0,1958-08-05,Globicephala melas,Long-finned pilot whale,toothed whale,47,1,
watkins,"watkins:39.75,-70.833",39.75,-70.8333,2.0,1953-06-11,Globicephala melas,Long-finned pilot whale,toothed whale,14,1,
watkins,"watkins:39.79,-72.138",39.79,-72.1383,2.0,1958-08-05,Balaenoptera physalus,Fin whale,baleen whale,13,1,
watkins,"watkins:40.0,-65.0",40.0,-65.0,60.0,1962-09-17,Physeter macrocephalus,Sperm whale,toothed whale,3,1,
watkins,"watkins:40.0,-70.0",40.0,-70.0,60.0,1979-04-25,Balaenoptera physalus,Fin whale,baleen whale,20,1,
watkins,"watkins:40.0,-71.0",40.0,-71.0,60.0,1958-08-12,Delphinus delphis,Common dolphin,toothed whale,280,1,
watkins,"watkins:40.0,-71.0",40.0,-71.0,60.0,1961-08-11,Delphinus delphis,Common dolphin,toothed whale,13,1,
watkins,"watkins:40.0,8.0",40.0,8.0,60.0,1990-06-20,Delphinus delphis,Common dolphin,toothed whale,5,1,
watkins,"watkins:41.0,-66.0",41.0,-66.0,60.0,1977-10-11,Globicephala melas,Long-finned pilot whale,toothed whale,45,1,
watkins,"watkins:41.0,-66.0",41.0,-66.0,60.0,1977-10-12,Globicephala melas,Long-finned pilot whale,toothed whale,117,1,
watkins,"watkins:41.0,-70.0",41.0,-70.0,60.0,1956-04-03,Eubalaena glacialis,North Atlantic right whale,baleen whale,42,1,
watkins,"watkins:41.0,-70.0",41.0,-70.0,60.0,1962-05-10,Lagenorhynchus albirostris,White-beaked dolphin,toothed whale,29,1,
watkins,"watkins:41.0,-71.0",41.0,-71.0,60.0,1956-04-03,Eubalaena glacialis,North Atlantic right whale,baleen whale,135,1,
watkins,"watkins:41.0,-71.0",41.0,-71.0,60.0,1956-04-06,Eubalaena glacialis,North Atlantic right whale,baleen whale,22,1,
watkins,"watkins:41.0,-71.0",41.0,-71.0,60.0,1977-05-05,Balaenoptera physalus,Fin whale,baleen whale,109,1,
watkins,"watkins:41.525,-69.513",41.525,-69.5133,2.0,1961-10-01,Balaenoptera physalus,Fin whale,baleen whale,9,1,
watkins,"watkins:41.642,-69.192",41.6417,-69.1917,2.0,1961-10-01,Balaenoptera physalus,Fin whale,baleen whale,3,1,
watkins,"watkins:41.7,-69.8",41.7,-69.8,2.0,1962-05-10,Balaenoptera physalus,Fin whale,baleen whale,8,1,
watkins,"watkins:42.0,-61.0",42.0,-61.0,60.0,1975-09-12,Globicephala melas,Long-finned pilot whale,toothed whale,242,1,
watkins,"watkins:42.0,-61.0",42.0,-61.0,60.0,1975-09-12,Physeter macrocephalus,Sperm whale,toothed whale,98,1,
watkins,"watkins:42.0,-65.0",42.0,-65.0,60.0,1974-08-09,Balaenoptera musculus,Blue whale,baleen whale,2,1,
watkins,"watkins:42.0,-65.0",42.0,-65.0,60.0,1975-09-05,Balaenoptera physalus,Fin whale,baleen whale,20,1,
watkins,"watkins:42.0,-67.0",42.0,-67.0,60.0,1961-09-30,Lagenorhynchus acutus,Atlantic white-sided dolphin,toothed whale,139,1,
watkins,"watkins:42.0,-67.0",42.0,-67.0,60.0,1961-09-30,Phocoena phocoena,Harbour porpoise,toothed whale,12,1,
watkins,"watkins:42.0,-70.0",42.0,-70.0,60.0,1959-04-14,Eubalaena glacialis,North Atlantic right whale,baleen whale,12,1,
watkins,"watkins:42.0,-70.0",42.0,-70.0,60.0,1959-04-15,Eubalaena glacialis,North Atlantic right whale,baleen whale,63,1,
watkins,"watkins:42.0,-70.0",42.0,-70.0,60.0,1961-09-12,Megaptera novaeangliae,Humpback whale,baleen whale,5,1,
watkins,"watkins:42.0,-70.0",42.0,-70.0,60.0,1970-04-13,Eubalaena glacialis,North Atlantic right whale,baleen whale,68,1,
watkins,"watkins:42.0,-70.0",42.0,-70.0,60.0,1970-04-13,Lagenorhynchus albirostris,White-beaked dolphin,toothed whale,77,1,
watkins,"watkins:42.0,-70.0",42.0,-70.0,60.0,1972-05-02,Lagenorhynchus albirostris,White-beaked dolphin,toothed whale,45,1,
watkins,"watkins:42.0,-70.0",42.0,-70.0,60.0,1977-05-05,Balaenoptera physalus,Fin whale,baleen whale,29,1,
watkins,"watkins:42.0,-70.0",42.0,-70.0,60.0,1977-05-17,Balaenoptera physalus,Fin whale,baleen whale,19,1,
watkins,"watkins:42.0,-70.0",42.0,-70.0,60.0,1977-05-31,Balaenoptera physalus,Fin whale,baleen whale,21,1,
watkins,"watkins:42.0,-70.0",42.0,-70.0,60.0,1978-05-03,Lagenorhynchus acutus,Atlantic white-sided dolphin,toothed whale,94,1,
watkins,"watkins:42.0,-70.0",42.0,-70.0,60.0,1978-10-11,Balaenoptera physalus,Fin whale,baleen whale,36,1,
watkins,"watkins:42.0,-70.0",42.0,-70.0,60.0,1979-04-25,Balaenoptera physalus,Fin whale,baleen whale,18,1,
watkins,"watkins:42.0,-70.0",42.0,-70.0,60.0,1979-04-25,Lagenorhynchus acutus,Atlantic white-sided dolphin,toothed whale,138,1,
watkins,"watkins:42.0,-70.0",42.0,-70.0,60.0,1982-10-28,Balaenoptera physalus,Fin whale,baleen whale,4,1,
watkins,"watkins:42.0,-71.0",42.0,-71.0,60.0,1956-04-06,Eubalaena glacialis,North Atlantic right whale,baleen whale,12,1,
watkins,"watkins:42.217,-70.038",42.2167,-70.0383,2.0,1961-09-29,Balaenoptera physalus,Fin whale,baleen whale,23,1,
watkins,"watkins:42.217,-70.08",42.2167,-70.08,2.0,1961-09-13,Balaenoptera physalus,Fin whale,baleen whale,17,1,
watkins,"watkins:42.233,-70.033",42.2333,-70.0333,2.0,1961-09-12,Balaenoptera physalus,Fin whale,baleen whale,19,1,
watkins,"watkins:42.233,-70.217",42.2333,-70.2167,2.0,1961-09-12,Balaenoptera physalus,Fin whale,baleen whale,2,1,
watkins,"watkins:42.243,-70.075",42.2433,-70.075,2.0,1961-09-13,Balaenoptera physalus,Fin whale,baleen whale,15,1,
watkins,"watkins:42.252,-70.095",42.2517,-70.095,2.0,1961-09-27,Balaenoptera physalus,Fin whale,baleen whale,24,1,
watkins,"watkins:42.253,-70.1",42.2533,-70.1,2.0,1961-09-27,Balaenoptera physalus,Fin whale,baleen whale,23,1,
watkins,"watkins:42.257,-69.992",42.2567,-69.9917,2.0,1961-09-14,Balaenoptera physalus,Fin whale,baleen whale,4,1,
watkins,"watkins:42.283,-70.083",42.2833,-70.0833,2.0,1961-09-14,Balaenoptera physalus,Fin whale,baleen whale,6,1,
watkins,"watkins:42.292,-70.042",42.2917,-70.0417,2.0,1961-09-12,Balaenoptera physalus,Fin whale,baleen whale,15,1,
watkins,"watkins:42.292,-70.238",42.2917,-70.2383,2.0,1961-09-12,Balaenoptera physalus,Fin whale,baleen whale,3,1,
watkins,"watkins:42.3,-67.917",42.3,-67.9167,2.0,1975-09-05,Lagenorhynchus acutus,Atlantic white-sided dolphin,toothed whale,127,1,
watkins,"watkins:42.303,-70.103",42.3033,-70.1033,2.0,1961-09-13,Balaenoptera physalus,Fin whale,baleen whale,9,1,
watkins,"watkins:42.322,-70.09",42.3217,-70.09,2.0,1961-09-13,Balaenoptera physalus,Fin whale,baleen whale,4,1,
watkins,"watkins:42.333,-67.833",42.3333,-67.8333,2.0,1956-09-20,Globicephala melas,Long-finned pilot whale,toothed whale,23,1,
watkins,"watkins:42.348,-70.073",42.3483,-70.0733,2.0,1961-09-12,Balaenoptera physalus,Fin whale,baleen whale,9,1,
watkins,"watkins:42.36,-70.325",42.36,-70.325,2.0,1961-09-12,Balaenoptera physalus,Fin whale,baleen whale,3,1,
watkins,"watkins:42.633,-61.85",42.6333,-61.85,2.0,1975-09-12,Physeter macrocephalus,Sperm whale,toothed whale,17,1,
watkins,"watkins:42.65,-61.867",42.65,-61.8667,2.0,1975-09-12,Globicephala melas,Long-finned pilot whale,toothed whale,264,1,
watkins,"watkins:43.0,-123.0",43.0,-123.0,60.0,1964-08-17,Orcinus orca,Killer whale,toothed whale,5,1,
watkins,"watkins:43.0,-58.0",43.0,-58.0,60.0,1975-09-10,Globicephala melas,Long-finned pilot whale,toothed whale,37,1,
watkins,"watkins:43.0,-58.0",43.0,-58.0,60.0,1975-09-10,Stenella coeruleoalba,Striped dolphin,toothed whale,2,1,
watkins,"watkins:43.0,-59.0",43.0,-59.0,60.0,1975-09-08,Delphinus delphis,Common dolphin,toothed whale,119,1,
watkins,"watkins:43.0,-59.0",43.0,-59.0,60.0,1975-09-08,Globicephala melas,Long-finned pilot whale,toothed whale,203,1,
watkins,"watkins:43.0,-59.0",43.0,-59.0,60.0,1975-09-08,Stenella coeruleoalba,Striped dolphin,toothed whale,95,1,
watkins,"watkins:43.0,-59.0",43.0,-59.0,60.0,1975-09-09,Balaenoptera physalus,Fin whale,baleen whale,1,1,
watkins,"watkins:43.0,-59.0",43.0,-59.0,60.0,1975-09-09,Physeter macrocephalus,Sperm whale,toothed whale,22,1,
watkins,"watkins:43.0,-62.0",43.0,-62.0,60.0,1977-10-08,Globicephala melas,Long-finned pilot whale,toothed whale,10,1,
watkins,"watkins:43.0,-65.0",43.0,-65.0,60.0,1974-08-09,Balaenoptera musculus,Blue whale,baleen whale,1,1,
watkins,"watkins:43.0,-70.0",43.0,-70.0,60.0,1959-02-28,Lagenorhynchus albirostris,White-beaked dolphin,toothed whale,45,1,
watkins,"watkins:43.0,10.0",43.0,10.0,60.0,1990-08-13,Stenella coeruleoalba,Striped dolphin,toothed whale,47,1,
watkins,"watkins:43.0,8.0",43.0,8.0,60.0,1988-07-22,Physeter macrocephalus,Sperm whale,toothed whale,97,1,
watkins,"watkins:43.0,8.0",43.0,8.0,60.0,1988-07-26,Globicephala melas,Long-finned pilot whale,toothed whale,36,1,
watkins,"watkins:43.017,-70.167",43.0167,-70.1667,2.0,1960-12-20,Balaenoptera physalus,Fin whale,baleen whale,24,1,
watkins,"watkins:44.0,-64.0",44.0,-64.0,60.0,1961-11-20,Balaenoptera physalus,Fin whale,baleen whale,18,1,
watkins,"watkins:44.0,15.0",44.0,15.0,60.0,1992-04-27,Tursiops truncatus,Common bottlenose dolphin,toothed whale,123,1,
watkins,"watkins:45.0,-66.0",45.0,-66.0,60.0,1981-09-17,Eubalaena glacialis,North Atlantic right whale,baleen whale,1,1,
watkins,"watkins:45.0,-66.0",45.0,-66.0,60.0,1981-09-18,Eubalaena glacialis,North Atlantic right whale,baleen whale,74,1,
watkins,"watkins:45.0,-67.0",45.0,-67.0,60.0,1965-09-08,Phocoena phocoena,Harbour porpoise,toothed whale,11,1,
watkins,"watkins:47.0,-62.0",47.0,-62.0,60.0,1979-08-04,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,7,1,
watkins,"watkins:47.0,-70.0",47.0,-70.0,60.0,1965-05-09,Delphinapterus leucas,Beluga,toothed whale,1,1,
watkins,"watkins:47.417,-70.417",47.4167,-70.4167,2.0,1965-05-09,Delphinapterus leucas,Beluga,toothed whale,19,1,
watkins,"watkins:47.533,-53.533",47.5333,-53.5333,2.0,1954-07-18,Globicephala melas,Long-finned pilot whale,toothed whale,62,1,
watkins,"watkins:48.0,-123.0",48.0,-123.0,60.0,1958-02-19,Orcinus orca,Killer whale,toothed whale,6,1,
watkins,"watkins:48.0,-123.0",48.0,-123.0,60.0,1960-10-28,Orcinus orca,Killer whale,toothed whale,33,1,
watkins,"watkins:48.0,-53.0",48.0,-53.0,60.0,1954-07-18,Globicephala melas,Long-finned pilot whale,toothed whale,13,1,
watkins,"watkins:48.0,-69.0",48.0,-69.0,60.0,1962-06-08,Delphinapterus leucas,Beluga,toothed whale,4,1,
watkins,"watkins:48.0,-70.0",48.0,-70.0,60.0,1962-06-08,Delphinapterus leucas,Beluga,toothed whale,34,1,
watkins,"watkins:48.0,-70.0",48.0,-70.0,60.0,1962-06-09,Delphinapterus leucas,Beluga,toothed whale,46,1,
