clip,window,species,common_name,tape,orig_sr,duration_s,pad_s,gain_db,split
88005054,0,Balaena mysticetus,Bowhead whale,88005,10000,7.066,0.0,-5.19,train
88005054,1,Balaena mysticetus,Bowhead whale,88005,10000,7.066,0.0,14.3,train
88005054,2,Balaena mysticetus,Bowhead whale,88005,10000,7.066,0.0,10.75,train
88005054,3,Balaena mysticetus,Bowhead whale,88005,10000,7.066,0.0,-3.74,train
88005054,4,Balaena mysticetus,Bowhead whale,88005,10000,7.066,0.0,21.9,train
88005055,0,Balaena mysticetus,Bowhead whale,88005,10000,5.52,0.0,2.63,train
88005055,1,Balaena mysticetus,Bowhead whale,88005,10000,5.52,0.0,-24.57,train
88005055,2,Balaena mysticetus,Bowhead whale,88005,10000,5.52,0.0,9.22,train
88005055,3,Balaena mysticetus,Bowhead whale,88005,10000,5.52,0.0,-7.09,train
88005056,0,Balaena mysticetus,Bowhead whale,88005,10000,3.754,0.0,8.08,train
88005056,1,Balaena mysticetus,Bowhead whale,88005,10000,3.754,0.0,-13.48,train
88005057,0,Balaena mysticetus,Bowhead whale,88005,10000,4.333,0.0,1.73,train
88005057,1,Balaena mysticetus,Bowhead whale,88005,10000,4.333,0.0,-28.96,train
88005057,2,Balaena mysticetus,Bowhead whale,88005,10000,4.333,0.0,-7.0,train
88005058,0,Balaena mysticetus,Bowhead whale,88005,10000,3.726,0.0,-6.57,train
88005058,1,Balaena mysticetus,Bowhead whale,88005,10000,3.726,0.0,-3.62,train
88005059,0,Balaena mysticetus,Bowhead whale,88005,10000,5.409,0.0,-4.31,train
88005059,1,Balaena mysticetus,Bowhead whale,88005,10000,5.409,0.0,-17.24,train
88005059,2,Balaena mysticetus,Bowhead whale,88005,10000,5.409,0.0,-25.35,train
88005059,3,Balaena mysticetus,Bowhead whale,88005,10000,5.409,0.0,-18.03,train
8800505A,0,Balaena mysticetus,Bowhead whale,88005,10000,5.824,0.0,9.35,train
8800505A,1,Balaena mysticetus,Bowhead whale,88005,10000,5.824,0.0,11.34,train
8800505A,2,Balaena mysticetus,Bowhead whale,88005,10000,5.824,0.0,-16.47,train
8800505A,3,Balaena mysticetus,Bowhead whale,88005,10000,5.824,0.0,-11.75,train
8800505B,0,Balaena mysticetus,Bowhead whale,88005,10000,4.066,0.0,-9.42,train
8800505B,1,Balaena mysticetus,Bowhead whale,88005,10000,4.066,0.0,11.0,train
8800505B,2,Balaena mysticetus,Bowhead whale,88005,10000,4.066,0.0,5.86,train
8800505C,0,Balaena mysticetus,Bowhead whale,88005,10000,4.664,0.0,-10.24,train
8800505C,1,Balaena mysticetus,Bowhead whale,88005,10000,4.664,0.0,8.31,train
8800505C,2,Balaena mysticetus,Bowhead whale,88005,10000,4.664,0.0,0.71,train
8800505D,0,Balaena mysticetus,Bowhead whale,88005,10000,5.051,0.0,5.79,train
8800505D,1,Balaena mysticetus,Bowhead whale,88005,10000,5.051,0.0,-20.89,train
8800505D,2,Balaena mysticetus,Bowhead whale,88005,10000,5.051,0.0,0.79,train
8800505D,3,Balaena mysticetus,Bowhead whale,88005,10000,5.051,0.0,19.94,train
8800505E,0,Balaena mysticetus,Bowhead whale,88005,10000,5.41,0.0,-18.12,train
8800505E,1,Balaena mysticetus,Bowhead whale,88005,10000,5.41,0.0,-18.03,train
8800505E,2,Balaena mysticetus,Bowhead whale,88005,10000,5.41,0.0,10.14,train
8800505E,3,Balaena mysticetus,Bowhead whale,88005,10000,5.41,0.0,-10.27,train
8800505F,0,Balaena mysticetus,Bowhead whale,88005,10000,3.202,0.0,5.02,train
8800505F,1,Balaena mysticetus,Bowhead whale,88005,10000,3.202,0.0,-16.01,train
88006001,0,Balaena mysticetus,Bowhead whale,88006,10000,2.646,0.0,6.89,train
88006002,0,Balaena mysticetus,Bowhead whale,88006,10000,5.032,0.0,-14.62,train
88006002,1,Balaena mysticetus,Bowhead whale,88006,10000,5.032,0.0,-9.39,train
88006002,2,Balaena mysticetus,Bowhead whale,88006,10000,5.032,0.0,-9.15,train
88006002,3,Balaena mysticetus,Bowhead whale,88006,10000,5.032,0.0,-12.79,train
88006003,0,Balaena mysticetus,Bowhead whale,88006,10000,3.616,0.0,-7.15,train
88006003,1,Balaena mysticetus,Bowhead whale,88006,10000,3.616,0.0,5.67,train
88006004,0,Balaena mysticetus,Bowhead whale,88006,10000,3.299,0.0,-17.8,train
88006004,1,Balaena mysticetus,Bowhead whale,88006,10000,3.299,0.0,-22.31,train
88006005,0,Balaena mysticetus,Bowhead whale,88006,10000,3.618,0.0,-23.59,train
88006005,1,Balaena mysticetus,Bowhead whale,88006,10000,3.618,0.0,-18.8,train
88006006,0,Balaena mysticetus,Bowhead whale,88006,10000,3.776,0.0,10.88,train
88006006,1,Balaena mysticetus,Bowhead whale,88006,10000,3.776,0.0,25.87,train
88006007,0,Balaena mysticetus,Bowhead whale,88006,10000,2.837,0.0,-18.84,train
88006008,0,Balaena mysticetus,Bowhead whale,88006,10000,3.355,0.0,13.69,train
88006008,1,Balaena mysticetus,Bowhead whale,88006,10000,3.355,0.0,-16.13,train
88006009,0,Balaena mysticetus,Bowhead whale,88006,10000,4.285,0.0,6.59,train
88006009,1,Balaena mysticetus,Bowhead whale,88006,10000,4.285,0.0,-10.09,train
88006009,2,Balaena mysticetus,Bowhead whale,88006,10000,4.285,0.0,10.42,train
8800600A,0,Balaena mysticetus,Bowhead whale,88006,10000,4.502,0.0,0.45,train
8800600A,1,Balaena mysticetus,Bowhead whale,88006,10000,4.502,0.0,0.03,train
8800600A,2,Balaena mysticetus,Bowhead whale,88006,10000,4.502,0.0,14.9,train
8800600B,0,Balaena mysticetus,Bowhead whale,88006,10000,9.929,0.0,0.66,train
8800600B,1,Balaena mysticetus,Bowhead whale,88006,10000,9.929,0.0,11.82,train
8800600B,2,Balaena mysticetus,Bowhead whale,88006,10000,9.929,0.0,8.44,train
8800600B,3,Balaena mysticetus,Bowhead whale,88006,10000,9.929,0.0,-3.33,train
8800600B,4,Balaena mysticetus,Bowhead whale,88006,10000,9.929,0.0,-4.65,train
8800600C,0,Balaena mysticetus,Bowhead whale,88006,10000,9.708,0.0,5.28,train
8800600C,1,Balaena mysticetus,Bowhead whale,88006,10000,9.708,0.0,-1.62,train
8800600C,2,Balaena mysticetus,Bowhead whale,88006,10000,9.708,0.0,17.83,train
8800600C,3,Balaena mysticetus,Bowhead whale,88006,10000,9.708,0.0,2.14,train
8800600C,4,Balaena mysticetus,Bowhead whale,88006,10000,9.708,0.0,5.5,train
8800600D,0,Balaena mysticetus,Bowhead whale,88006,10000,6.573,0.0,14.29,train
8800600D,1,Balaena mysticetus,Bowhead whale,88006,10000,6.573,0.0,-4.76,train
8800600D,2,Balaena mysticetus,Bowhead whale,88006,10000,6.573,0.0,-14.07,train
8800600D,3,Balaena mysticetus,Bowhead whale,88006,10000,6.573,0.0,-4.9,train
8800600D,4,Balaena mysticetus,Bowhead whale,88006,10000,6.573,0.0,8.95,train
8800600E,0,Balaena mysticetus,Bowhead whale,88006,10000,4.295,0.0,-19.03,train
8800600E,1,Balaena mysticetus,Bowhead whale,88006,10000,4.295,0.0,-0.68,train
8800600E,2,Balaena mysticetus,Bowhead whale,88006,10000,4.295,0.0,17.16,train
8800600F,0,Balaena mysticetus,Bowhead whale,88006,10000,4.945,0.0,-7.56,train
8800600F,1,Balaena mysticetus,Bowhead whale,88006,10000,4.945,0.0,-22.32,train
8800600F,2,Balaena mysticetus,Bowhead whale,88006,10000,4.945,0.0,7.24,train
8800600G,0,Balaena mysticetus,Bowhead whale,88006,10000,5.166,0.0,-10.59,train
8800600G,1,Balaena mysticetus,Bowhead whale,88006,10000,5.166,0.0,11.58,train
8800600G,2,Balaena mysticetus,Bowhead whale,88006,10000,5.166,0.0,-9.29,train
8800600G,3,Balaena mysticetus,Bowhead whale,88006,10000,5.166,0.0,-24.11,train
8800600H,0,Balaena mysticetus,Bowhead whale,88006,10000,5.367,0.0,12.91,train
8800600H,1,Balaena mysticetus,Bowhead whale,88006,10000,5.367,0.0,-23.36,train
8800600H,2,Balaena mysticetus,Bowhead whale,88006,10000,5.367,0.0,-12.84,train
8800600H,3,Balaena mysticetus,Bowhead whale,88006,10000,5.367,0.0,-7.91,train
8800600I,0,Balaena mysticetus,Bowhead whale,88006,10000,8.723,0.0,14.36,train
8800600I,1,Balaena mysticetus,Bowhead whale,88006,10000,8.723,0.0,3.67,train
8800600I,2,Balaena mysticetus,Bowhead whale,88006,10000,8.723,0.0,-0.95,train
8800600I,3,Balaena mysticetus,Bowhead whale,88006,10000,8.723,0.0,1.9,train
8800600I,4,Balaena mysticetus,Bowhead whale,88006,10000,8.723,0.0,8.16,train
8800600J,0,Balaena mysticetus,Bowhead whale,88006,10000,4.181,0.0,15.04,train
8800600J,1,Balaena mysticetus,Bowhead whale,88006,10000,4.181,0.0,-17.8,train
8800600J,2,Balaena mysticetus,Bowhead whale,88006,10000,4.181,0.0,2.67,train
8800600K,0,Balaena mysticetus,Bowhead whale,88006,10000,5.065,0.0,-5.95,train
8800600K,1,Balaena mysticetus,Bowhead whale,88006,10000,5.065,0.0,-7.99,train
8800600K,2,Balaena mysticetus,Bowhead whale,88006,10000,5.065,0.0,3.6,train
8800600K,3,Balaena mysticetus,Bowhead whale,88006,10000,5.065,0.0,23.06,train
8800600L,0,Balaena mysticetus,Bowhead whale,88006,10000,5.025,0.0,-15.29,train
8800600L,1,Balaena mysticetus,Bowhead whale,88006,10000,5.025,0.0,6.97,train
8800600L,2,Balaena mysticetus,Bowhead whale,88006,10000,5.025,0.0,2.42,train
8800600L,3,Balaena mysticetus,Bowhead whale,88006,10000,5.025,0.0,-26.63,train
8800600M,0,Balaena mysticetus,Bowhead whale,88006,10000,1.49,0.509,-1.34,train
8800600N,0,Balaena mysticetus,Bowhead whale,88006,10000,5.567,0.0,0.41,train
8800600N,1,Balaena mysticetus,Bowhead whale,88006,10000,5.567,0.0,3.07,train
8800600N,2,Balaena mysticetus,Bowhead whale,88006,10000,5.567,0.0,-22.79,train
8800600N,3,Balaena mysticetus,Bowhead whale,88006,10000,5.567,0.0,2.94,train
8800600O,0,Balaena mysticetus,Bowhead whale,88006,10000,3.882,0.0,-15.14,train
8800600O,1,Balaena mysticetus,Bowhead whale,88006,10000,3.882,0.0,-9.06,train
8800600P,0,Balaena mysticetus,Bowhead whale,88006,10000,5.224,0.0,4.41,train
8800600P,1,Balaena mysticetus,Bowhead whale,88006,10000,5.224,0.0,-6.66,train
8800600P,2,Balaena mysticetus,Bowhead whale,88006,10000,5.224,0.0,-18.61,train
8800600P,3,Balaena mysticetus,Bowhead whale,88006,10000,5.224,0.0,6.38,train
8800600Q,0,Balaena mysticetus,Bowhead whale,88006,10000,3.204,0.0,21.89,train
8800600Q,1,Balaena mysticetus,Bowhead whale,88006,10000,3.204,0.0,-11.73,train
8800600R,0,Balaena mysticetus,Bowhead whale,88006,10000,6.281,0.0,-2.15,train
8800600R,1,Balaena mysticetus,Bowhead whale,88006,10000,6.281,0.0,-10.69,train
8800600R,2,Balaena mysticetus,Bowhead whale,88006,10000,6.281,0.0,-12.35,train
8800600R,3,Balaena mysticetus,Bowhead whale,88006,10000,6.281,0.0,-2.04,train
8800600R,4,Balaena mysticetus,Bowhead whale,88006,10000,6.281,0.0,-11.52,train
8800600S,0,Balaena mysticetus,Bowhead whale,88006,10000,3.576,0.0,-16.85,train
8800600S,1,Balaena mysticetus,Bowhead whale,88006,10000,3.576,0.0,11.79,train
8800600T,0,Balaena mysticetus,Bowhead whale,88006,10000,4.178,0.0,-15.23,train
8800600T,1,Balaena mysticetus,Bowhead whale,88006,10000,4.178,0.0,18.96,train
8800600T,2,Balaena mysticetus,Bowhead whale,88006,10000,4.178,0.0,3.39,train
8800600U,0,Balaena mysticetus,Bowhead whale,88006,10000,5.474,0.0,-13.69,train
8800600U,1,Balaena mysticetus,Bowhead whale,88006,10000,5.474,0.0,-16.64,train
8800600U,2,Balaena mysticetus,Bowhead whale,88006,10000,5.474,0.0,2.82,train
8800600U,3,Balaena mysticetus,Bowhead whale,88006,10000,5.474,0.0,-19.67,train
8800600V,0,Balaena mysticetus,Bowhead whale,88006,10000,3.151,0.0,18.23,train
8800600V,1,Balaena mysticetus,Bowhead whale,88006,10000,3.151,0.0,12.47,train
8800600W,0,Balaena mysticetus,Bowhead whale,88006,10000,3.937,0.0,10.52,train
8800600W,1,Balaena mysticetus,Bowhead whale,88006,10000,3.937,0.0,-17.47,train
8800600X,0,Balaena mysticetus,Bowhead whale,88006,10000,3.97,0.0,10.15,train
8800600X,1,Balaena mysticetus,Bowhead whale,88006,10000,3.97,0.0,-28.33,train
8800600Y,0,Balaena mysticetus,Bowhead whale,88006,10000,3.727,0.0,0.74,train
8800600Y,1,Balaena mysticetus,Bowhead whale,88006,10000,3.727,0.0,-14.84,train
8800600Z,0,Balaena mysticetus,Bowhead whale,88006,10000,3.932,0.0,-13.52,train
8800600Z,1,Balaena mysticetus,Bowhead whale,88006,10000,3.932,0.0,-28.76,train
88006010,0,Balaena mysticetus,Bowhead whale,88006,10000,2.041,0.0,-24.11,train
88006011,0,Balaena mysticetus,Bowhead whale,88006,10000,1.386,0.614,28.86,train
88006012,0,Balaena mysticetus,Bowhead whale,88006,10000,4.468,0.0,-8.81,train
88006012,1,Balaena mysticetus,Bowhead whale,88006,10000,4.468,0.0,-33.2,train
88006012,2,Balaena mysticetus,Bowhead whale,88006,10000,4.468,0.0,-1.62,train
88006013,0,Balaena mysticetus,Bowhead whale,88006,10000,3.691,0.0,-1.82,train
88006013,1,Balaena mysticetus,Bowhead whale,88006,10000,3.691,0.0,-13.15,train
88006014,0,Balaena mysticetus,Bowhead whale,88006,10000,48.01,0.0,14.65,train
88006014,1,Balaena mysticetus,Bowhead whale,88006,10000,48.01,0.0,12.65,train
88006014,2,Balaena mysticetus,Bowhead whale,88006,10000,48.01,0.0,4.8,train
88006014,3,Balaena mysticetus,Bowhead whale,88006,10000,48.01,0.0,9.3,train
88006014,4,Balaena mysticetus,Bowhead whale,88006,10000,48.01,0.0,20.85,train
88006015,0,Balaena mysticetus,Bowhead whale,88006,10000,3.377,0.0,-24.84,train
88006015,1,Balaena mysticetus,Bowhead whale,88006,10000,3.377,0.0,-12.23,train
88006016,0,Balaena mysticetus,Bowhead whale,88006,10000,6.532,0.0,-20.55,train
88006016,1,Balaena mysticetus,Bowhead whale,88006,10000,6.532,0.0,-5.42,train
88006016,2,Balaena mysticetus,Bowhead whale,88006,10000,6.532,0.0,-4.27,train
88006016,3,Balaena mysticetus,Bowhead whale,88006,10000,6.532,0.0,2.04,train
88006016,4,Balaena mysticetus,Bowhead whale,88006,10000,6.532,0.0,23.39,train
88006017,0,Balaena mysticetus,Bowhead whale,88006,10000,5.63,0.0,-14.5,train
88006017,1,Balaena mysticetus,Bowhead whale,88006,10000,5.63,0.0,-3.46,train
88006017,2,Balaena mysticetus,Bowhead whale,88006,10000,5.63,0.0,11.95,train
88006017,3,Balaena mysticetus,Bowhead whale,88006,10000,5.63,0.0,26.88,train
88006018,0,Balaena mysticetus,Bowhead whale,88006,10000,4.354,0.0,-4.12,train
88006018,1,Balaena mysticetus,Bowhead whale,88006,10000,4.354,0.0,-7.71,train
88006018,2,Balaena mysticetus,Bowhead whale,88006,10000,4.354,0.0,7.5,train
88006019,0,Balaena mysticetus,Bowhead whale,88006,10000,3.528,0.0,-13.51,train
88006019,1,Balaena mysticetus,Bowhead whale,88006,10000,3.528,0.0,-10.76,train
8800601A,0,Balaena mysticetus,Bowhead whale,88006,10000,2.299,0.0,-10.96,train
8800601B,0,Balaena mysticetus,Bowhead whale,88006,10000,4.31,0.0,-10.67,train
8800601B,1,Balaena mysticetus,Bowhead whale,88006,10000,4.31,0.0,-12.33,train
8800601B,2,Balaena mysticetus,Bowhead whale,88006,10000,4.31,0.0,3.4,train
8800601C,0,Balaena mysticetus,Bowhead whale,88006,10000,3.934,0.0,-16.71,train
8800601C,1,Balaena mysticetus,Bowhead whale,88006,10000,3.934,0.0,-2.69,train
8800601D,0,Balaena mysticetus,Bowhead whale,88006,10000,3.296,0.0,8.12,train
8800601D,1,Balaena mysticetus,Bowhead whale,88006,10000,3.296,0.0,12.52,train
8800601E,0,Balaena mysticetus,Bowhead whale,88006,10000,4.498,0.0,2.14,train
8800601E,1,Balaena mysticetus,Bowhead whale,88006,10000,4.498,0.0,-12.88,train
8800601E,2,Balaena mysticetus,Bowhead whale,88006,10000,4.498,0.0,3.43,train
8800601F,0,Balaena mysticetus,Bowhead whale,88006,10000,2.302,0.0,29.04,train
8800601G,0,Balaena mysticetus,Bowhead whale,88006,10000,3.089,0.0,-12.25,train
8800601G,1,Balaena mysticetus,Bowhead whale,88006,10000,3.089,0.0,14.34,train
8800601H,0,Balaena mysticetus,Bowhead whale,88006,10000,3.131,0.0,2.14,train
8800601H,1,Balaena mysticetus,Bowhead whale,88006,10000,3.131,0.0,-2.54,train
8800601I,0,Balaena mysticetus,Bowhead whale,88006,10000,2.178,0.0,7.03,train
8800601J,0,Balaena mysticetus,Bowhead whale,88006,10000,2.274,0.0,1.65,train
8800601K,0,Balaena mysticetus,Bowhead whale,88006,10000,2.317,0.0,-3.4,train
8800601L,0,Balaena mysticetus,Bowhead whale,88006,10000,2.559,0.0,22.92,train
8800601M,0,Balaena mysticetus,Bowhead whale,88006,10000,2.306,0.0,-5.46,train
8800601N,0,Balaena mysticetus,Bowhead whale,88006,10000,4.166,0.0,12.66,train
8800601N,1,Balaena mysticetus,Bowhead whale,88006,10000,4.166,0.0,-0.16,train
8800601N,2,Balaena mysticetus,Bowhead whale,88006,10000,4.166,0.0,-21.66,train
8800601O,0,Balaena mysticetus,Bowhead whale,88006,10000,2.513,0.0,-17.41,train
8800601P,0,Balaena mysticetus,Bowhead whale,88006,10000,3.615,0.0,-22.71,train
8800601P,1,Balaena mysticetus,Bowhead whale,88006,10000,3.615,0.0,-18.75,train
8800601Q,0,Balaena mysticetus,Bowhead whale,88006,10000,2.915,0.0,-6.39,train
8800601R,0,Balaena mysticetus,Bowhead whale,88006,10000,1.983,0.017,-16.62,train
8800601S,0,Balaena mysticetus,Bowhead whale,88006,10000,4.143,0.0,5.83,train
8800601S,1,Balaena mysticetus,Bowhead whale,88006,10000,4.143,0.0,5.09,train
8800601S,2,Balaena mysticetus,Bowhead whale,88006,10000,4.143,0.0,-14.15,train
8800601T,0,Balaena mysticetus,Bowhead whale,88006,10000,3.089,0.0,-9.82,train
8800601T,1,Balaena mysticetus,Bowhead whale,88006,10000,3.089,0.0,4.33,train
8800601U,0,Balaena mysticetus,Bowhead whale,88006,10000,2.975,0.0,-19.9,train
8800601V,0,Balaena mysticetus,Bowhead whale,88006,10000,3.118,0.0,2.9,train
8800601V,1,Balaena mysticetus,Bowhead whale,88006,10000,3.118,0.0,21.99,train
8800601W,0,Balaena mysticetus,Bowhead whale,88006,10000,2.558,0.0,-1.75,train
8800601X,0,Balaena mysticetus,Bowhead whale,88006,10000,1.855,0.145,-8.4,train
8800601Y,0,Balaena mysticetus,Bowhead whale,88006,10000,2.73,0.0,-5.11,train
8800601Z,0,Balaena mysticetus,Bowhead whale,88006,10000,2.905,0.0,-3.09,train
88006020,0,Balaena mysticetus,Bowhead whale,88006,10000,2.625,0.0,-22.01,train
88006022,0,Balaena mysticetus,Bowhead whale,88006,10000,2.695,0.0,-14.52,train
88006023,0,Balaena mysticetus,Bowhead whale,88006,10000,3.516,0.0,0.17,train
88006023,1,Balaena mysticetus,Bowhead whale,88006,10000,3.516,0.0,-0.16,train
88006024,0,Balaena mysticetus,Bowhead whale,88006,10000,2.609,0.0,-17.33,train
88006025,0,Balaena mysticetus,Bowhead whale,88006,10000,2.989,0.0,-14.08,train
88006026,0,Balaena mysticetus,Bowhead whale,88006,10000,2.91,0.0,11.2,train
88006027,0,Balaena mysticetus,Bowhead whale,88006,10000,3.462,0.0,1.15,train
88006027,1,Balaena mysticetus,Bowhead whale,88006,10000,3.462,0.0,-31.19,train
88006028,0,Balaena mysticetus,Bowhead whale,88006,10000,2.427,0.0,12.04,train
88006029,0,Balaena mysticetus,Bowhead whale,88006,10000,2.135,0.0,-4.45,train
8800602A,0,Balaena mysticetus,Bowhead whale,88006,10000,1.82,0.179,5.41,train
8800602B,0,Balaena mysticetus,Bowhead whale,88006,10000,3.219,0.0,-15.19,train
8800602B,1,Balaena mysticetus,Bowhead whale,88006,10000,3.219,0.0,-15.67,train
8800602C,0,Balaena mysticetus,Bowhead whale,88006,10000,2.835,0.0,5.15,train
8800602D,0,Balaena mysticetus,Bowhead whale,88006,10000,3.045,0.0,-9.16,train
8800602D,1,Balaena mysticetus,Bowhead whale,88006,10000,3.045,0.0,-22.47,train
8800602E,0,Balaena mysticetus,Bowhead whale,88006,10000,3.808,0.0,17.14,train
8800602E,1,Balaena mysticetus,Bowhead whale,88006,10000,3.808,0.0,1.41,train
8800602F,0,Balaena mysticetus,Bowhead whale,88006,10000,2.618,0.0,-22.17,train
8800602G,0,Balaena mysticetus,Bowhead whale,88006,10000,3.264,0.0,-19.05,train
8800602G,1,Balaena mysticetus,Bowhead whale,88006,10000,3.264,0.0,0.81,train
8800602H,0,Balaena mysticetus,Bowhead whale,88006,10000,3.094,0.0,-16.44,train
8800602H,1,Balaena mysticetus,Bowhead whale,88006,10000,3.094,0.0,-32.91,train
8800602I,0,Balaena mysticetus,Bowhead whale,88006,10000,2.108,0.0,-17.52,train
8800602J,0,Balaena mysticetus,Bowhead whale,88006,10000,2.618,0.0,-8.05,train
8800602K,0,Balaena mysticetus,Bowhead whale,88006,10000,2.717,0.0,-17.79,train
8800602L,0,Balaena mysticetus,Bowhead whale,88006,10000,5.405,0.0,14.96,train
8800602L,1,Balaena mysticetus,Bowhead whale,88006,10000,5.405,0.0,-0.52,train
8800602L,2,Balaena mysticetus,Bowhead whale,88006,10000,5.405,0.0,3.18,train
8800602L,3,Balaena mysticetus,Bowhead whale,88006,10000,5.405,0.0,-4.21,train
8800602M,0,Balaena mysticetus,Bowhead whale,88006,10000,2.623,0.0,-3.58,train
8800602N,0,Balaena mysticetus,Bowhead whale,88006,10000,2.068,0.0,22.72,train
8800602O,0,Balaena mysticetus,Bowhead whale,88006,10000,2.03,0.0,7.66,train
8800602P,0,Balaena mysticetus,Bowhead whale,88006,10000,1.454,0.545,-6.91,train
8800602Q,0,Balaena mysticetus,Bowhead whale,88006,10000,1.824,0.176,25.85,train
8800602R,0,Balaena mysticetus,Bowhead whale,88006,10000,2.697,0.0,-5.74,train
8800602S,0,Balaena mysticetus,Bowhead whale,88006,10000,4.21,0.0,23.99,train
8800602S,1,Balaena mysticetus,Bowhead whale,88006,10000,4.21,0.0,-6.89,train
8800602S,2,Balaena mysticetus,Bowhead whale,88006,10000,4.21,0.0,-12.74,train
8800602T,0,Balaena mysticetus,Bowhead whale,88006,10000,3.745,0.0,-19.82,train
8800602T,1,Balaena mysticetus,Bowhead whale,88006,10000,3.745,0.0,2.88,train
8800602U,0,Balaena mysticetus,Bowhead whale,88006,10000,4.385,0.0,0.68,train
8800602U,1,Balaena mysticetus,Bowhead whale,88006,10000,4.385,0.0,-16.77,train
8800602U,2,Balaena mysticetus,Bowhead whale,88006,10000,4.385,0.0,-10.17,train
8800602V,0,Balaena mysticetus,Bowhead whale,88006,10000,3.919,0.0,-1.03,train
8800602V,1,Balaena mysticetus,Bowhead whale,88006,10000,3.919,0.0,-12.31,train
8800602W,0,Balaena mysticetus,Bowhead whale,88006,10000,1.953,0.047,16.82,train
8800602X,0,Balaena mysticetus,Bowhead whale,88006,10000,2.244,0.0,18.23,train
8800602Y,0,Balaena mysticetus,Bowhead whale,88006,10000,1.902,0.098,-4.41,train
8800602Z,0,Balaena mysticetus,Bowhead whale,88006,10000,4.076,0.0,12.15,train
8800602Z,1,Balaena mysticetus,Bowhead whale,88006,10000,4.076,0.0,0.9,train
8800602Z,2,Balaena mysticetus,Bowhead whale,88006,10000,4.076,0.0,-16.68,train
88006030,0,Balaena mysticetus,Bowhead whale,88006,10000,4.127,0.0,-13.48,train
88006030,1,Balaena mysticetus,Bowhead whale,88006,10000,4.127,0.0,-37.41,train
88006030,2,Balaena mysticetus,Bowhead whale,88006,10000,4.127,0.0,6.67,train
88006031,0,Balaena mysticetus,Bowhead whale,88006,10000,4.003,0.0,-26.84,train
